n_clusters,n_cubes,perc_overlap,Accuracy,Balanced Accuracy,AUROC
4,13,0.2,0.9635302698760029,0.5516649659668956,0.6727365299694723
4,13,0.25,0.963287138,0.5515388466580294,0.6525971447777477
4,13,0.3,0.9641380987114029,0.5552211482971983,0.671069377
4,13,0.35,0.9642596644784829,0.5536637659225627,0.6707447366420756
4,13,0.4,0.9643812302455629,0.5553472676060645,0.6741193836035556
4,13,0.45,0.9638949671772429,0.5567154710174006,0.6667721907348594
4,13,0.5,0.9636518356430829,0.5468666995341229,0.6701476869846147
4,13,0.55,0.962922441,0.5432474575493872,0.6719723828438672
4,13,0.6,0.962800875,0.5431843978949541,0.6653381674821958
4,14,0.1,0.9637734014101629,0.555031969,0.696681364
4,14,0.15,0.9637734014101629,0.5534115273048303,0.6765447385954386
4,14,0.2,0.963287138,0.5499184046289608,0.6497099892862284
4,14,0.25,0.9637734014101629,0.546929759,0.6598836135347674
4,14,0.3,0.9640165329443229,0.5486763205264908,0.6585835655075155
4,14,0.35,0.9642596644784829,0.5504228818644256,0.658536855
4,14,0.4,0.9638949671772429,0.5486132608720578,0.6713131228202485
4,14,0.45,0.9637734014101629,0.5485502012176247,0.6628215140007295
4,14,0.5,0.9642596644784829,0.5633864180969743,0.6659018825748552
4,14,0.55,0.9643812302455629,0.5634494777514074,0.6656855263867498
4,14,0.6,0.9637734014101629,0.5582728533920361,0.6779435163846818
